class_code,class_name_en,tohoku_n,tohoku_mean,tohoku_sd,non_tohoku_n,non_tohoku_mean,non_tohoku_sd,mann_whitney_u,p_value
114,antipyretic analgesics including NSAIDs and acetaminophen,6,37.89554355896603,2.990691442358945,41,33.656270446165166,5.493358211997125,186.0,0.044310013072786564
811,opium alkaloid narcotics including morphine and codeine,6,1.913350253668724,0.3509539141138517,41,1.4285116121410524,0.27082372643090724,211.0,0.003221025831442543
821,synthetic narcotics including fentanyl and pethidine,6,0.16215517264882576,0.05905250599105026,41,0.0872302393954827,0.037162566439825746,217.0,0.0013673480962597413
